codice,descrizione,quantita,id,esploso
6302018-Y01D,Pannello inferiore copertura spoiler,1,12,Y02050081
5306148Y0210,Nastro biadesivo (W10mm T0.8mm),,13,Y02050081
5107101Y0210,Pannello protezione inferiore sinistro,1,1,Y02050081
5107102-Y01,Pannello protezione inferiore destro,1,2,Y02050081
5107103Y0210,Pannello protezione inferiore centrale,1,3,Y02050081
ZH830,Fermo a scatto (testa piccola),2,4,Y02050081
S32006003,Dado esagonale con flangia,17,5,Y02050081
3100000-Y01,Sistema ruote,1,,Y02050082
3102111-Y01,Pannello protezione passaruota anteriore sinistro,1,1,Y02050082
ZH830,Fermo a scatto (testa piccola),19,2,Y02050082
ZH890,Fermo a scatto (testa grande),5,,Y02050082
Q2214816,Vite autofilettante testa a croce con rondella piana,12,3,Y02050082
Z058,Fermo a perno,10,4,Y02050082
3102112-Y01,Pannello protezione passaruota anteriore destro,1,5,Y02050082
3102113-Y01,Pannello protezione passaruota posteriore sinistro,1,6,Y02050082
3102117-Y01,Pannello rifinitura laterale passaruota posteriore sinistro,1,7,Y02050082
3102114-Y01,Pannello protezione passaruota posteriore destro,1,8,Y02050082
3102118-Y01,Pannello rifinitura laterale passaruota posteriore destro,1,9,Y02050082
3100120-Y01,Assieme coppa rifinitura cerchio acciaio,4,1,Y02050083
3100107-Y01,Copertura rifinitura cerchio acciaio,4,2,Y02050083
3100108-Y01,Copertura rifinitura cerchio acciaio per cerchio,4,3,Y02050083
3100104-Y01,Coppa rifinitura cerchio,4,4,Y02050083
5200010-Y01,Sistema vetri parabrezza,1,,Y02050084
5206010-Y01,Vetro parabrezza anteriore,1,1,Y02050084
5206030-Y01,Vetro tetto sinistro,1,2,Y02050084
5206040-Y01,Vetro tetto destro,1,3,Y02050084
6303010-Y01,Vetro parabrezza posteriore,1,4,Y02050084
5603100Y0210,Sistema vetro parabrezza posteriore,1,,Y02050084
5203010-Y01,Vetro finestrino triangolare anteriore sinistro,1,5,Y02050084
5203020-Y01,Vetro finestrino triangolare anteriore destro,1,6,Y02050084
6103010-Y01,Vetro finestrino porta sinistra,1,7,Y02050084
6103020-Y01,Vetro finestrino porta destra,1,8,Y02050084
5109100-Y01,Sistema tappetini,1,,Y02050085
5109101-Y01,Tappeto abitacolo,1,1,Y02050085
5109103-Y01,Piastra copertura bagagliaio,1,2,Y02050085
5109104-Y01,Tampone piastra copertura bagagliaio,4,3,Y02050085
5109109-Y01,Tampone 2 piastra copertura bagagliaio,2,4,Y02050085
5109105-Y01,Tappetino poggiapiedi,1,5,Y02050085
5109106-Y01,Cuscinetto isolante I tappeto,1,6,Y02050085
5109107-Y01,Cuscinetto isolante II tappeto,1,7,Y02050085
5109108-Y01,Cuscinetto isolante III tappeto,2,8,Y02050085
ZH830,Fermo a scatto (testa piccola),2,9,Y02050085
Z058,Fermo a perno,1,10,Y02050085
