codice,descrizione,quantita,id,esploso
S18608201,Vite flangiata esagonale con guida M8*20*P1.25 Dacromet argento classe 8.8,4,1,Y02300083
2804201Y0230,Cerniera paraurti posteriore sinistra,1,2,Y02300083
2804202Y0230,Cerniera paraurti posteriore destra,1,3,Y02300083
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,10,4,Y02300083
6302010Y0240D,Pannello superiore spoiler cofano,1,1,Y02300084
6302018-Y01D,Pannello inferiore spoiler cofano,1,2,Y02300084
5306148Y0230,Nastro biadesivo (larghezza 10mm spessore 0.8mm), ,3,Y02300084
ZH680,Fissatore metallico a V,4,4,Y02300084
4123010Y0205,Luce tetto,1,1,Y02300085
4123020Y0205,Schermo luce tetto,1,2,Y02300085
S21405002,Vite a croce testa cilindrica M5*16*P0.8 zincatura colorata classe 4.8,2,3,Y02300085
5810010-Y01,Cintura di sicurezza sinistra,1,1,Y02300086
5810020-Y01,Cintura di sicurezza destra,1,2,Y02300086
5810011-Y01,Attacco cintura sinistra,1,3,Y02300086
5810021-Y01,Attacco cintura destra,1,4,Y02300086
6101710Y0230,Assieme guida anteriore porta sinistra,1,1,Y02300087
6101720Y0230,Assieme guida anteriore porta destra,1,2,Y02300087
6101750Y0230,Assieme rivestimento gomma guida posteriore porta sinistra,1,3,Y02300087
6107127Y0230,Canale fango posteriore porta sinistra,1,4,Y02300087
6101733Y0230,Blocco montaggio finestrino triangolare posteriore sinistro,1,5,Y02300087
6101760Y0230,Assieme rivestimento gomma guida posteriore porta destra,1,6,Y02300087
6107128Y0230,Canale fango posteriore porta destra,1,7,Y02300087
6101734Y0230,Blocco montaggio finestrino triangolare posteriore destro,1,8,Y02300087
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,4,9,Y02300087
S99006201,Vite testa esagonale con rondella elastica e rondella larga M6*20*P1 Dacromet nero classe 8.8,8,10,Y02300087
6101901Y0205,Assieme membrana impermeabile superiore porta sinistra,1,1,Y02300088
6101902Y0205,Assieme membrana impermeabile superiore porta destra,1,2,Y02300088
6101903Y0205,Membrana impermeabile inferiore porte sinistra e destra,2,3,Y02300088
6103200Y0240,Vetro porta destra,1,1,Y02300089
6104120Y0230,Assieme alzacristallo elettrico porta destra,1,2,Y02300089
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,8,3,Y02300089
6103100Y0240,Vetro porta sinistra,1,4,Y02300089
5203010-Y01,Vetro finestrino triangolare anteriore sinistro,1,5,Y02300089
6104110Y0230,Assieme alzacristallo elettrico porta sinistra,1,6,Y02300089
5203020-Y01,Vetro finestrino triangolare anteriore destro,1,7,Y02300089
5606410Y0230,Assieme serratura cassa batteria,2,1,Y02300090
S18606002,Vite flangiata esagonale M6*20 Dacromet nero,4,2,Y02300090
5606420Y0230,Assieme gancio serraggio cassa batteria,2,3,Y02300090
S32008002,Dado flangiato esagonale M8 Dacromet argento,4,4,Y02300090
5107014-Y01,Tappo copertura Ø40,2,5,Y02300090
6105330Y0205,Assieme maniglia interna sinistra,1,1,Y02300091
6105340Y0205,Assieme maniglia interna destra,1,2,Y02300091
S27342003,Vite autofilettante testa semitonda larga ST4.2*13 zinco?nichel nero,8,3,Y02300091
6105510Y0205D,Assieme maniglia esterna porta sinistra,1,1,Y02300092
6105520Y0205D,Assieme maniglia esterna porta destra,1,2,Y02300092
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,6,3,Y02300092
6107116Y0230,Angolo giunto canale fango anteriore porta destra,1,1,Y02300093
6107115Y0230,Angolo giunto canale fango anteriore porta sinistra,1,2,Y02300093
6107132Y0230,Guarnizione finestrino triangolare anteriore destro,1,3,Y02300093
6107131Y0230,Guarnizione finestrino triangolare anteriore sinistro,1,4,Y02300093
6107118Y0230,Guarnizione esterna vetro porta destra,1,5,Y02300093
6107117Y0230,Guarnizione esterna vetro porta sinistra,1,6,Y02300093
6107112Y0230,Guarnizione apertura porta anteriore destra,1,7,Y02300093
6107111Y0230,Guarnizione apertura porta anteriore sinistra,1,8,Y02300093
6107122Y0230,Guarnizione interna vetro porta destra,1,9,Y02300093
6107121Y0230,Guarnizione interna vetro porta sinistra,1,10,Y02300093
6307111Y0230,Guarnizione portellone,1,1,Y02300094
6107113Y0230,Guarnizione superiore apertura porta anteriore sinistra,1,2,Y02300094
6107114Y0230,Guarnizione superiore apertura porta anteriore destra,1,3,Y02300094
6107135Y0230,Guarnizione cassa batteria,1,4,Y02300094
6107137Y0230,Rondella guarnizione tetto,1,5,Y02300094
6309110Y0240,Molla a gas,2,1,Y02300095
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,4,2,Y02300095
6309200Y0240,Cerniera portellone,2,3,Y02300095
6309103Y0240,Perno sferico molla a gas,2,4,Y02300095
S99008001,Dado flangiato esagonale M8 Dacromet argento,4,5,Y02300095
S18408002,Vite flangiata testa esagonale M8*20*P1.25 Dacromet nero classe 8.8,4,6,Y02300095
6309300Y0240,Tampone battuta portellone,2,7,Y02300095
6309101Y0240,Staffa montaggio barra pneumatica portellone sinistra,1,8,Y02300095
6309102Y0240,Staffa montaggio barra pneumatica portellone destra,1,9,Y02300095
Z6900100Y0230,Sedile anteriore sinistro assieme,1,1,Y02300096
Z6900200Y0230,Sedile anteriore destro assieme,1,2,Y02300096
6900300Y0230,Copertura staffa sedile sinistra,2,3,Y02300096
6900400Y0230,Copertura staffa sedile destra,2,4,Y02300096
S18510002,Vite flangiata esagonale M10*25*P1.25 Dacromet nero classe 10.9 con adesivo,8,5,Y02300096
8200101-Y01,Tampone gomma sollevatore,4,1,Y02300097
S18408004,Vite flangiata testa esagonale M8*30*P1.25 Dacromet argento classe 8.8,4,2,Y02300097
S40210002,Rondella grande Ø10 Dacromet nero,4,3,Y02300097
8201010Y0205,Specchietto retrovisore interno,1,1,Y02300098
8204010Y0230,Assieme aletta parasole,2,1,Y02300099
8204020Y0205,Copertura base aletta parasole,2,2,Y02300099
S21406001,Vite a croce testa cilindrica M6*25*P1 zincatura nera classe 4.8,4,3,Y02300099
8202010Y0230D,Assieme specchietto retrovisore esterno sinistro,1,1,Y02300100
8202020Y0230D,Assieme specchietto retrovisore esterno destro,1,2,Y02300100
S18606003,Viti flangiate esagonali M6*16*P1 Dacromet nero classe 8.8,6,3,Y02300100
8202011Y0230D,Assieme specchietto retrovisore esterno sinistro (completo),1,4,Y02300100
8202012Y0230,Lente specchietto retrovisore esterno sinistro,1,5,Y02300100
8202021Y0230D,Assieme specchietto retrovisore esterno destro (completo),1,6,Y02300100
8202022Y0230,Lente specchietto retrovisore esterno destro,1,7,Y02300100
5606032Y0230,Maniglia serratura copertura presa di ricarica,1,1,Y02300101
5606033Y0230,Cavo serratura copertura presa di ricarica,1,2,Y02300101
S23006002,Vite a croce testa cilindrica con rondella piana assieme M6*16*P1 Dacromet nero classe 8.8,2,3,Y02300101
4108010Y0205,Assieme luce targa,2,1,Y02300102
8208030-Y01,Catadiottro laterale,2,1,Y02300103
4133010Y0250,Assieme fanale posteriore sinistro,1,1,Y02300104
4133020Y0250,Assieme fanale posteriore destro,1,2,Y02300104
BNJ-0270,Fermaglio fanale posteriore,4,3,Y02300104
ZH1210,Sede dado plastica,6,4,Y02300104
S32006003,Dado flangiato esagonale M6*P1 zinco?nichel nero classe 8,2,5,Y02300104
S27348003,Viti autofilettanti testa semitonda larga ST4.8*16 zinco?nichel nero,6,6,Y02300104
6105101Y0205,Corpo serratura elettronica porta sinistra,1,1,Y02300105
6105103Y0205,Asta comando serratura elettronica porta sinistra,1,2,Y02300105
6105105Y0205,Asta comando cilindro serratura elettronica porta sinistra,1,3,Y02300105
6105107Y0205,Gancio serratura elettronica porta,2,4,Y02300105
6105111Y0205,Cavo serratura elettronica porta sinistra,2,5,Y02300105
6105102Y0205,Corpo serratura elettronica porta destra,1,6,Y02300105
6105104Y0205,Asta comando serratura elettronica porta destra,1,7,Y02300105
S25808001,Vite testa svasata “fiore” M8*20*P1.25 zincatura nera classe 8.8 con adesivo,4,8,Y02300105
S99006121,Vite testa svasata M6*12*P1 Dacromet argento classe 8.8 con gommino,6,9,Y02300105
6105207Y0260,Rifinitura chiusura porta,2,10,Y02300105
5606011Y0205,Corpo serratura elettrica portellone,1,1,Y02300106
6105107Y0205,Gancio serratura elettronica porta,1,2,Y02300106
5606600Y0230,Vite flangiata recess Bobes M6 1.0 nichel nero,3,3,Y02300106
S25808001,Vite testa svasata “fiore” M8*20*P1.25 zincatura nera classe 8.8 con adesivo,2,4,Y02300106
4121010Y0230,Assieme faro anteriore sinistro (parte spessa DRL),1,1,Y02300107
4121901Y0230,Lampadina H7,2,2,Y02300107
4121903Y0230,Coperchio posteriore faro anteriore sinistro,2,3,Y02300107
4121020Y0230,Assieme faro anteriore destro (parte spessa DRL),1,4,Y02300107
S99006201,Vite testa esagonale con rondella elastica e rondella larga M6*20*P1 Dacromet nero classe 8.8,8,5,Y02300107
5107011-Y01,Tappo Ø10,6,1,Y02300108
5107013-Y01,Tappo Ø20,20,2,Y02300108
5111020Y0280,Tappo foro Ø20 a caldo,4,3,Y02300108
5111040Y0280,Tappo foro Ø40 a caldo,4,4,Y02300108
5107015-Y01,Tappo Ø30,6,5,Y02300108
5107016-Y01,Tappo Ø15,12,6,Y02300108
5107018Y0230,Etichetta foro Ø25,18,7,Y02300108
5107101Y0240,Tappo speciale Ø25 per fori scorrimento e ribaltamento,2,8,Y02300108
3926010-Y01,Triangolo di emergenza,1,1,Y02300109
3926020-Y01,Gilet riflettente,1,2,Y02300109
5302105Y0230,Attrezzo tappo riempimento,1,3,Y02300109
